id,pk,artist,title,category,genre,cdextra,year,track01,track02,track03,track04,ClusterID
107230,ae0d680c,Xiren,Bullets & Rainbows,rock,Ambient,Smaller label called DTR records.  Purchased off of Amazon.\nArtist website is:  www.xiren.net,2001,Leave Me,Bullets and Rainbows,Everything,Geralyn,107230
107231,ae0d7b0c,Richenel,A Year Has Many Days,rock,,,,Dance Around The World,Don't Save Your Love,Temptation,SEcret Wish,107231
107232,ae0d880f,Ossian,F mzene,rock,Heavy Metal,,,Intro (Menni vagy meghalni),Szemben az  rral,Amikor m g...,Divatember,107232
107233,ae0da20e,Nicki French,Secrets,rock,Dance,YEAR: 1997 ID3G:   3,1997,Total Eclipse Of The Heart,Did You Ever Really Love Me,Forever And A Day,I'll Be Waiting,107233
107234,ae0db20d,Gavin Friday and the Man Seezer,Each man kills the thing he loves,rock,,,,Each man kills the thing he loves,Tell tale heart,Apologia,Dazzle and delight,107234
107235,ae0dc30b,Stratovarius,Infinite,rock,Rock,,,Hunting High and Low,Millennium,Mother Gaia,Phoenix,107235
107236,ae0dd20d,various,Compact Hits Vol.II,rock,Pop,,,Only You - Savage,Never Again - Thomas Ledin & Agnetha F ltskog,Another Lonely Night In New York - Robin Gibb,The Clappingh Song - Pia Zadora,107236
107237,ae0df50e,Kirk,Makin' Moves,rock,East Coast,,1994,Makin' Moves,Stay Fresh,Son Of Man / Chill,Crazy Wild,107237
107238,ae0e040d,Sin,Reconstructed singles,rock,Industrial,,2003,Stolen gestures (Paul de Carli),Painful (Mix the pain),Painful (Morphium mix),Stolen gestures (Martyrioz Motel Mix),107238
107239,ae0e0f0f,Guano apes,Don't give me names,rock,,,,Innocent Greed,No Speech,Big In Japan,...,107239
107240,ae0e160d,Roh,Rohmantisch,rock,Punk/Rock,,2000,Du brennst immer noch in mir,Die Welt ist voller Frauen,Ich Liebe Dich,Sex,107240
107242,ae0e220e,Alcatross,Circles,rock,Rock,YEAR: 1995,1995,Circles,Frank s no name,Still loving her,Riding on a train,107242
107243,ae0e3e0c,!K7,Spring/Summer 2002,rock,Electronic,YEAR: 1999,1999,DJ Jazzy Jeff,Ghost Cauldron Feat. Apani B. Fly,Earl Zinger,Reclose,107243
107244,ae0e400d,Kudzu Kings,"2001.06.29 Jackson, MS",rock,Rock,YEAR: 2001 ID3G: 17,2001,Superliner,No One Else Seems Right,Bryan's Song,As A Crow Flies,107244
107245,ae0e470b,Ritual,Ritual,rock,,,,Wingspread,The Way Of Things,Typhoons Decide,A Little More Like Me,107245
107246,ae0e5b0c,Various Artists,The Fox Feast of Classics II,rock,,,,Free Bird / Lynyrd Skynyrd,"Turn, Turn, Turn / The Birds",All Day And All Of The Night / The Kinks,Green Eyed Lady / Sugarloaf,107246
107247,ae0e5b0e,Dona Ivone Lara,Nasci para sonhar e cantar,rock,Samba,YEAR: 2001,2001,Deus est  te castigando,Nasci para sonhar e cantar,Nas asas da can  o,Um grande sonho,107247
107248,ae0e750c,Saber Tiger,Brain Drain,rock,Heavy Metal,,,First Class Fool,Two Dimensional Sky,You'd Better Cry Alone,Sense Of Guilt,107248
107249,ae0e7f0d,Siouxsie and the Banshees,Tinderbox,rock,Gothic Rock,,1986,Candyman,The Sweetest Chill,This Unrest,Cities in Dust,107249
107250,ae0e940d,Deus Ex Machina,Haunted Music,rock,Rock,,1994,Bleed,Chasing the Dragon Down,Maybe I Want To,Goodbye Forever,107250
107251,ae0e990d,Alpha Jet,Luxe Out,rock,Rock,YEAR: 2003 ID3G: 17,2003,Pan American,Etre Belle,Laisse Moi,Supernormal,107251
107252,ae0eb90c,Neil Young And Crazy Horse,Sleeps With Angels,rock,Rock,,1994,My Heart,Prime Of Life,Driveby,Sleeps With Angels,107252
107253,ae0ed10e,Peter Hofmann,The Best Of Rock Classics,rock,,,,The Sun Ain't Gonna Shine Anymore,You've Lost That Lovin' Feeling,He Ain't Heavy ... He's My Brother,All By Myself,107253
107254,ae0ed60e,Jean Leloup,Le D me,rock,Rock,,1996,Faire des enfants,Edgar,Sara,La chambre,107254
107255,ae0f2c0e,Marcus And Dominique,Decks And The City (Vol. One - New York),rock,Techno,YEAR: 2002,2002,Derrick Carter - Where U At?,Alexander East - Jest For Me (Derrick Carter Mix),Tiefschwarz - You,Bushwacka - Chorus,107255
107256,ae0f390c,Royal Hunt,Paradox,rock,Hard Rock,,1997,The Awakening,River of Pain,Tearing down the World,Message to God,107256
107257,ae0f560c,Various Artists,Synthesizer Dance Vol. 2,rock,Euro-House,\n\nYEAR: 2001  ID3G: 124,2001,Johan Koskela - Distant Fantasy,Anders Lundqvist - Hyperspace,Gustaf Grefberg - Machine World,Lilja & Rydberg - Mindtraveling,107257
107258,ae0f780d,Robbie Williams,Sing While You're Driving,rock,Rock,YEAR: 2002 ID3G: 17,2002,Let Love Be Your Energy,Better Man,Rock DJ,Supreme,107258
107259,ae0f860c,Redshift,Siren,rock,Electronic,YEAR: 2002,2002,Bleed 1,Bleed 2,Bleed 3,Bleed 4,107259
107260,ae0f8a0d,Drunkness,A Light beyond the End,rock,Electronic,YEAR: 1998 ID3G:  52,1998,01 (Intro),"02 Enough (Love me, hate me)",03 The Light beyond the End,04 H2O,107260
107261,ae0f9d0d,Kid Sister,A one night stand by request,rock,Folk-Rock,Performing Singer Song writing duo from North Carolina\nalbum title is in small print.,2000,Media,Hickory,Carrie,Procrastination,107261
107262,ae0f9f0d,The Big Wu,Spring Reverb,rock,Jam Rock,,2002,Break Of Day,SPMC,Make Believers,Chateau In The Know,107262
107264,ae0fbe0d,Pink Cream 69,Sonic Dynamite,rock,Rock,,,Passage to hope (Intro),Seas of madness,Followed by the moon,Sonic dynamite,107264
107265,ae0fc00f,Firehouse,"Bring 'Em Out \Live\""""",rock,Hard Rock,YEAR: 1999,1999,Intro,Overnight Sensation,All She Wrote,Lover's Lane,107265
107267,"ae0fda0d,b30fda0d",Tori Amos,Silent All These Years,rock,,,,Smells Like Teen Spirit,Happy Phantom,Crucify,Silent All These Years,107267
107268,ae0fe30e,Banco,Banco,rock,Compilation,,,"Paolo, pa",Taxy,"Baciami, Alfredo",Velocit ,107268
107269,ae0fff0d,Marillion,Clutching At Straws (cd2),rock,Progressive Rock,YEAR: 1999,1999,Incommunicado (Alternative Version),Tux On,Going Under (Extended Version),Beaujolais Day (Previously unreleased),107269
107270,ae10200e,George Harrison,All Things Must Pass [30th Anniversary Edition],rock,Classic Rock,,2001,I'd Have You Anytime,My Sweet Lord,Wah-Wah,Isn't It A Pity?,107270
107272,ae10330b,Bob Dylan,2003-02-17 Sydney Entertainment Centre (D1) Aus.,rock,Rock & Roll,,2003,Tweedle Dee & Tweedle Dum,I'll Be Your Baby Tonight,Highway 61 Revisited,Just Like A Woman,107272
107273,ae10500c,Prince,12 inch Premium V4 Disc2,rock,Rock,,2001,The One (Remix),Rave In 2 The Joy Fantastic,The Greatest Romance Ever Sold,The Greatest Romance Ever Sold (Jason Nevins),107273
107274,ae10650c,Metallica,Ride the lightning,rock,Heavy Metal,,,Fight fire with fire,Ride the lightning,From whom the bell tolls,Fade to black,107274
107275,ae10ae0d,Sting,The Live Cages 1 [02oct91 LA],rock,Pop,YEAR: 1991 ID3G: 13,1991,All This Time,Jeremiah Blues (part 1),Mad About You,Driven to Tears,107275
107276,ae10c70c,Pink Floyd Various,The Worlds Greatest Pink Floyd Tribute,rock,cosmic,,2004,Run Like Hell,Set the controls for the heart of the sun,Another brick in the wall part 2,Learning to fly,107276
107277,ae10e20c,v/a,full on garage [disc 3 - locked down funk],rock,Electronic,YEAR: 1998,1998,rhythm inc. featuring nevada - tell the world [johan's dubby beats mix],anorak trax - burnin' up,nova - there it goes again,johans s. presents the dynamic kutz - from the underground,107277
107278,ae10e40c,Bruce Springsteen & The E-Street Band),Calgary 4.13.03 (Disc 1),rock,,,,The Rising,Lonesome Day,No Surrender,Prove it all Night,107278
107280,ae10fa0b,Extreme,Funk The World 2,rock,Rock,YEAR: 1992 ID3G: 17,1992,cupid's dead,get the funk out,seven sundays,decadence dance,107280
107281,ae11180f,The Doors,Complete Studio Recordings - Essential Rarities,rock,Rock,YEAR: 1999,1999,Hello To The Cities,Break On Through (Live),Roadhouse Blues (Live),Hyacinth House (Demo),107281
107282,"a1116b0c,ae112a0c",Various,Le Grand Prince 2,rock,,,,Jones & Stephenson / The First Rebirth,DJ Dick / Iron Raver,Ilsa Gold / UP,Zolex / Time Modulator,107282
107283,ae11310d,Varios,Eurodisc- Gapul,rock,,,,Kano- Another Life,Lee Marrow- Mr Fantasy,Jimmy ross- First true love affair,Valerie Dore- The Night,107283
107284,ae11520e,Jam & Spoon,Tripomatic Fairytales 2001,rock,Techno,YEAR: 2001,2001,Heart Of Africa,Odyssey To Anyoona,Two Spys In The House Of Love,Stella,107284
107285,ae115e0d,VA,HI-NRG 80S VOL.3 NON-STOP MIX,rock,Disco,,,I.O.U. - FREEEZ,I LOVE MY RADIO - TAFFY,RENDEZ-VOUS SUR LA COSTA DEL SOL - MAGAZINE 60,ANGEL EYES - LIME,107285
107287,ae11930c,Fields of the Nephilim,Revelations (Disc 1),rock,Rock,,1993,Moonchild (Longevity),Chord of Souls,Last Exit For The Lost,Preacher Man,107287
107288,ae11b40c,Various,Funky Party At It's Best ! vol 1,rock,Funk,YEAR: 1990,1990,Surface - Falling In Love,Skyy - Let's Celebrate,Rafael Cameron - Boogies Gonna Get You,Fonda Rae - Touch Me,107288
107289,ae11b90e,Insomnium,In The Halls Of Awaiting,rock,Death Metal,,,Ill Started Son,Song Of The Storm,Medeia,Dying Chant,107289
107290,ae11c40e,various,"Breaks, Bass & Bleeps 3",rock,,,,L.A. Style / James Brown Is Dead,The P.S.I. Division / Mindfuck 2000 (The T.N.H. - Elastic Man Mix),Sonic Experience 2 / The Phuture Is Now (Fantasy UFO Mix),Tekno 2 / Psyco (Live From Essex Mix),107290
107291,ae122e0c,Wishbone Ash,Wishbone Ash - Rock Masterpiece Collection,rock,Hard Rock,YEAR: 1997 ID3G: 79,1997,Phoenix,Blind Eye,Vas Dis,Blowin' Free ('89 Digital Remix),107291
107292,ae12450d,Depeche Mode,Dance Hits & Remixes,rock,Techno,YEAR: 2002 ID3G: 18,2002,Freelove (DJ Mugg's Remix),I Feel Loved (Chamber's Remix),Dirt (Non Album New Track),I Feel Loved (Danny Tenaglias Labor Of Love Edit),107292
107293,ae125419,Gary Numan,Tubeway Army + Living Ornaments '78,rock,rock,,1978,Listen to the Sirens,My Shadow in Vain,The Life Machine,Friends,107293
107294,ae12590b,Bruce Springsteen,Olympic Stadion First Night - Disc 2,rock,Rock,,,Tenth Avenue Freeze-Out,Where The Bands Are,Working On The Highway,The Ghost Of Tom Joad,107294
107295,ae12980d,Tool,Lateralus,rock,,,,Disposition,Eon Blue Apocolypse,Faaip De Oiad,Lateralis,107295
107296,af03d40d,Le Scrawl,Eager to Please,rock,Punk,YEAR: 2004 ID3G: 43,2004,Boiling Point,Antisocial,Straight Ahead,One by One,107296
107297,af07020e,Stoned,Music For The Morons,rock,Punk Rock,YEAR: 1995,1995,One Day,Cuestick Chavez,Big Dent,The Trooper,107297
107298,af07920e,Parricide,Kingdom of Downfall,rock,,,,Against Doctrines of Systems,Terror - The Fundation of Religion,Dethronement,...But Sick,107298
107299,af07a90c,Festival Del Rock,Rock En Espa ol Vol2 Cd 2,rock,Rock & Roll,ID3G: 78,,Dile Adios / Angelica Maria,Besos Por Telefono - Diana / Cesar Costa,Dale Dale / Manolo Mu oz,Desencadena Mi Corazon / Alberto Vazquez,107299
107300,af07d70d,The Strap,The Strap,rock,Rock,\n\n\n\n\n\nYEAR: 2000  ID3G:  17,2000,No Way Jose,Yeah Alright,Rock Hard for Love,Comme le Rock,107300
107301,af07fa0d,Dillinger Four,Situationist Comedy,rock,Punk,YEAR: 2002,2002,Noble Stabbings,A Floater Left With Pleasure In The Executive Washroom,Fuzzy Pink Hand Cuffs,"The Father, The Son, And The Homosexual Single Parent",107301
107302,af07fd0d,Monkees,The Very Best Of - Cd 1,rock,,,,(Theme From) The Monkees,I'm A Believer,I Wanna Be Free,Tomorrow's Gonna Be Another Day,107302
107303,af080910,Buddy Holly,16 Original World Hits,rock,Rock & Roll,,1991,Rave On,Brown Eyed Handsome Man,It's So Easy,That'll Be The Day,107303
107304,af081d0d,Atli & Le ,R sav n og Raft nlist,rock,Electronic,YEAR: 2002,2002,Kn sa u hann pabba  inn,Autechre,Herr Synthmann,g rkv ldi ,107304
107305,af08540d,Souls at Zero,Bird Fish or Inbetween,rock,Rock,,,S nic Sorehead,Simplicity,Cello (Where You Were),Expensive,107305
107306,af08d10d,The White Stripes,De Stijl,rock,Rock,,2000,You're Pretty Good Looking,Hello Operator,Little Bird,Apple Blossom,107306
107307,af08da0c,Tina Turner,Las leyendas del Rock,rock,,,,Sugar Sugar,Chicken,Shake a hand,Golden Empire,107307
107308,af08dc0c,Popsicle,Abstinence,rock,,,,Mayfly,Sunkissed,Make Up,Step Inside My Mind,107308
107309,af08f90c,The Rolling Stones,Now,rock,Rock,,1965,Everybody needs somebody to love,Down home girl,You can't catch me,Heart of stone,107309
107310,af09350d,T.N.T.,Tell No Tales,rock,Rock,,,Averyone's A Start,10000 Lovers (In One),As Far As The Eye Can See,Saphire,107310
107311,af09560c,Run-D.M.C.,Raising Hell,rock,Hip-Hop,YEAR: 1986 ID3G:   7,1986,Peter Piper,It's Tricky,My Adidas,Walk This Way,107311
107312,af09580c,Jah On Slide,"Tranquille, Pastaga et Rouflaquettes",rock,Rock,YEAR: 2000,2000,FIGO is magic,Raggaporcif,Fashion reggae ragga,The selecter,107312
107313,af09660b,Simcess,Play With Your Life,rock,,,1988,Play With Your Life,Open Up,Life of Beauty,Too Much Murder,107313
107314,af097d0d,Nevada Bachelors,Hello Jupiter,rock,Pop,YEAR: 2000,2000,No Reason,Bad Haircut,Mitzi and Darius/Matador,E-mail,107314
107315,af09840e,Paulinho da Viola,Para Sempre,rock,Samba,YEAR: 2001 ID3G: 114,2001,Pecado capital,Nervos de aco,Argumento,Foi um rio que passou em minha vida,107315
107316,af09860c,Ian Stuart & Stigger,Patriotic Ballads,rock,,,,Tomorrow Belongs To Us,Phoenix Rising,Gone With The Breeze,The Red Threat,107316
107319,af09a80c,dig,Defenders Of The Universe,rock,,,,whose side you on,detune,song for liars,little pill,107319
107320,af09b70c,Sin ad Lohan,Who Do You Think I Am,rock,,,,Bee In The Bottle,You're In My Love,Sailing By,She's Lazy,107320
107321,af09c60d,Sorrow,Lagrimas de Maria,rock,Rock & Roll,YEAR: 2002 ID3G: 78,2002,Pipe Line,God Coming,Estados.Unidos.America,Rubber Sole,107321
107322,af09db0c,Local Bus,椋鳥ロビン,rock,Pop,,,椋鳥ロビン,トリトブ部屋,Speed star,Sleeping,107322
107323,af09f90c,Cebada Express,Peque os Exitos,rock,Rock,YEAR: 2001,2001,En El Sur,Dos Destinos,Nena...,Un Caso Especial,107323
107324,af0a010d,Udo Huhn,Rock'n Roll Chicks,rock,Rock,,1990,The Big Romancer,Blue Angel,Pleasure Toy,Hold Me Now,107324
107325,af0a0b0e,Bruce O'Brien,Love Is In The Middle,rock,Ballad,YEAR: 1995,1995,Eye on the Sky,So Many Wildebeests,The Mahogany Tree,I can listen to myself,107325
107326,af0a0d0e,Elevator_Up,Kingfly,rock,Pop,,2002,Getting Ready,Sorry (til the end of the day),Little Lost and Found,Sometimes,107326
107327,af0a300d,Credence Clearwater Revival,Greatest Hits,rock,rock,,1996,Susie Q,Green River,Have you ever seen the rain?,Bad moon rising,107327
107328,af0a360c,Killswitch Engage,Alive Or Just Breathing,rock,Rock,,2002,Numbered Days,Self Revolution,Fixation On The Darkness,My Last Serenade,107328
107329,"990a430b,af0a430b",Highlander,The Quickening,rock,,,,Highland Memories,Highlander,Brenda and the sword,High tension overload,107329
107330,af0a430c,Haste The Day,Burning Bridges,rock,Hardcore,,2004,Blue 42,The Closest Thing To Closure,American Love,Concerning The Way It Was,107330
107331,af0a460d,Bluetip,Dischord No.101,rock,Hardcore,Label: Dischord Records,1996,Nickelback,Past Tense,Precious,If I Ever Sleep Again,107331
107332,af0a4f0f,The Used,The Used,rock,Rock,YEAR: 2002 ID3G: 17,2002,Intro,Maybe Memories,The Taste of Ink,Bulimic,107332
107334,af0a620d,The Beatles,Acetates,rock,,YD 009,,Bad To Me,One And One Is Two,Twelve-Bar Original (complete),A Day In The Life,107334
107335,af0a6d0d,Robert Gawlinski,Solo,rock,,,,O sobie samym,Jasne ulice,A Moment of My Way,Trzy noce z deszczem,107335
107336,af0a700c,Varios,Ma ana Cruzamos El Missouri (CD2),rock,Rock,,1997,1.Jethro Tull / Locomotive Breath,Dr. Feelgood / Milk & Alcohol,George Thorogood & The Destroyers / Bad To The Bone,Canned Heat / Goin' up The Country,107336
107337,af0a7c0f,Various Artists,Singers And Songwriters Late '60s,rock,Unknown,,,The Byrds - Turn! Turn! Turn!,Donovan - Jennifer Juniper,Harper's Bizarre - 59th Street Bridge Song (Feeling Groovy),Jeannie C Riley - Harper Valley P.T.A.,107337
107338,af0a850c,Sorry About Dresden,Let It Rest,rock,,,2003,Beds and Lawns,The Approaching Dawn,When You Cared,This House Unhomed,107338
107339,af0a8b0c,Frede Fup,Tak For I g_r og Undskyld,rock,Rock,,2001,I Aften Er Jeg Ikke Til Blues,Tak For I G_r Og Undskyld,Skal Jeg Ikke Komme Hjem Og Vande Dine Blomster I Nat,Hold Med Mig,107339
107340,af0a910d,The Erratics,The Erratics,rock,Pop,,1998,Fence Sitting,All American Jesus,Grain Of Sand,Deranged,107340
107341,af0a920c,Madonna,I'm Breathless,rock,Rock,LABEL = Sire Records Company\nID = 926209-2\nUPC = none\nCOPYRIGHT = 1990,1990,He's a Man,Sooner or Later,Hanky Panky,I'm Going Bananas,107341
107342,af0a9a0d,Sweaty Nipples,Bug Harvest,rock,,,,Demon Juice,Pig Boy,Labrador,Smiles!,107342
107343,af0a9c0d,Brutale Haie,F r immer frei,rock,Skinrock,YEAR: 1998,1998,Oi! ist der Weg,Der lustige Psychophat,Nie wieder,Befund positiv,107343
107344,af0aaa0d,Bicycle Thief,You Come & Go Like a Pop Song,rock,,,,Hurt,Tennis Shoes,Rainin (4am),Aspirations,107344
107345,af0ac60c,Abandoned Pools,Humanistic,rock,Alternative,,2001,The Remedy,Mercy Kiss,Start Over,Monster,107345
107346,af0ad70d,St. Johnny,speed is dreaming,rock,,,,a car or a boy?,i hate rock and roll,down the drain,i give up,107346
107347,af0ae40c,      ,      ,rock,Ballad,,,       -  ٶ     - 01 ù    ,       -  ٶ     - 02        ,       -  ٶ     - 03  Ͼ       ,       -  ٶ     - 04         ,107347
107348,af0ae60c,Martin Newell,The Greatest Living Englishman,rock,,,,Goodbye Dreaming Fields,Before The Hurricane,We'll Build A House,The Greatest Living Englishman,107348
107349,af0ae90d,Various Artists,My Pal God Records - A Sense Of Where We Are,rock,,,2002,Taking Pictures - Eighteen Questions/That Fight We Should Have,Had We Never Had,Emperor Penguin - Magma Nights,Lungs of a Giant - Xmas Xing,107349
107350,af0afc0e,Coal Chamber,Coal Chamber,rock,,,,Loco,Bradley,Oddity,Unspoiled,107350
107351,af0afe0c,特撮,Agitator,rock,Rock,YEAR: 2001,2001,ヨギナクサレ,超越人間オーケボーマン,人狼天使,悪魔巣 ? 金愚,107351
107353,af0b080e,Superchunk,Come Pick me Up,rock,,,,So convinced,Hello Hawk,Cursed Mirror,1000 pounds,107353
107354,af0b130d,uBin,Star-Lo,rock,Electronic,YEAR: 2004,2004,Redroom,Pushy-Lu,Supastar,Somewhere Dude,107354
107355,af0b150d,Stop the Shoppers,Kurt,rock,,,,Kurt,Via Caribaldi,zum schwarzen Engel,WG Pongo,107355
107356,af0b290d,EX-CB,Vidasongsta  es,rock,,,,Intro,Banzai, pa,BR Sol,107356
107357,af0b2b0c,Various Artists,"After Hours, 80's Gold - Disc 3",rock,,,,New Attitude / Patti La Belle,Fixx / One Thing Leads To Another,Too Shy / Kajagoogoo,Animotion / Obsession,107357
107358,af0b3a0b,Time Gallery,Time Gallery,rock,,,,Echo Park,Taking the Best,The Promise,Valerie,107358
107359,af0b4b0e,Ezginin G nl g ,Ask Y z nden,rock,Other,kutu_adam YEAR: 1998,1998,Ask Y z nden,Asklar Eskir,Ellerimiz,Senden  nce,107359
107360,af0b640c,Olle Ljungstr m,Tack,rock,Pop,YEAR: 1995 ID3G: 13,1995, verallt,Norrl ndska pr riens gudinna,Bara himlen ser p ,Bara p  lek,107360
107361,af0b680f,Joy Division,Warsaw,rock,,,,All Of This For You,Leaders Of Men,They Walked In Line,Failures,107361
107362,af0b6e0c,The Exponents,Better Never Than Late,rock,,,,One in a lifetime,Change your mind,Shouldn't be allowed,Close,107362
107363,af0b710d,Enanitos verdes,Big Bang,rock,,,,Mejor no hablemos de amor,Lamento boliviano,Celdas,Piel de nopal,107363
107365,af0b920e,Raul Seixas,Raul Seixas - O Guru Da Sociedade Alternativa,rock,,,,"Rock Das \Aranha\""""",Gita,S.O.S.,Rock Around The Clock,107365
107366,af0b9d0c,Camerata Mediolanense,Musica Reservata,rock,,,,Il Lupo,Notturno,Rosmunda,Steganografia,107366
107367,af0b9e0e,ROAD DAWGS,DON'T BE SAPRIZE,rock,Rap,YEAR: 1999,1999,THE BLOCK (INTRO),BOUNCIN FEAT. MACK10,BONIFIDE FEAT. MS TOI,GANGBANG SHIT FEAT. THE HOOBANG AFFILLIATES,107367
107368,af0bc10f,Rio Negro & Solim es,S  Alegria,rock,Country,,2001,"Cira  o, Chora Saudade","Balan a, Mas N o Cai",Solid o e Saudade,S  Alegria,107368
107369,af0bc50e,Various,Maximum Dance 7-02,rock,Dance,YEAR: 2002,2002,Mad'House / Like a prayer,Kylie minogue / Love at first sight,Zhi-Vago / Celebrate the love 2002,Sterbinszky & Tranzident / Gates of mind [Radio edit],107369
107370,af0bca0c,Kamelot,Duhova cesta,rock,,,,Cesta za duhou,Zazraky se deji,Honolulu,Starej vul,107370
107371,af0bdc0c,Swedish Erotica,Swedish Erotica,rock,Hard Rock,,1989,Rock N Roll City,Love On The Line,We re Wild Young And Free,Hollywood Dreams,107371
107372,af0be20d,Bintangs,Genuine Bull,rock,Rock,,1999,Hobo Man,Insight Inside Out,Agnes Grey,Open And Busted,107372
107373,af0bfe0d,Various,Women's Best CD 2,rock,Rock,YEAR: 2000,2000,In-Mood feat. Juliette / The Last Unicorn (Radio Edit),Celine Dion / Mon ami m'a quitt e,Sabrina Setlur / Ich leb f r Dich (Director's Cut),"Elisha La'Verne, feat. Vooodu / Elisha Is Not At Home (Radio Version)",107373
107374,af0c170c,Cantautori Italiani,Rock delle mie brame,rock,Rock,,1995,(Luigi Tenco con i Cavalieri) Vorrei sapere perch ,(Ivano Fossati) La mia banda suona il rock,(Vasco Rossi) Vado al massimo,(Ivan Graziani) Monna Lisa,107374
107376,af0c220d,Various Artists,"Odds N Trends, Vol. II",rock,Pop,YEAR: 1992 ID3G:  13,1992,Seal - Come See What Love Has Done (Live),Little Village - Do You Want My Job,k.d. lang - Save Me,Los Lobos - Angels With Dirty Faces,107376
107377,af0c280d,The Feelers,SuperSystem,rock,Rock,YEAR: 1998 ID3G:  17,1998,Pressure Man,Satellite,Venus,Space Cadet,107377
107378,af0c300d,Regis,1 [DNCD9],rock,Techno,YEAR: 2000,2000,Disease Through Affection,Adolescence,Executive Handshake,Wound Us,107378
107379,af0c3b0c, ? 田 ?  ?,Seiko Avenue,rock,JPop,YEAR: 1984,1984,クリスマスメドレー, ? 人 ? サンタクロース,Blue Christmas,ジングルベルも ?  ?  ?  ?  ? ,107379
107380,af0c850b,Sarah McLachlan,"7-24-98 Atlanta, GA",rock,,,,Last Dance - Sweet Surrender,Witness,Sarah Talks,Elsewhere,107380
107381,af0c8a0c,Biafra,Minha Historia,rock,Pop,YEAR: 1986 ID3G: 13,1986,Sonho de Icaro,Seu Nome,Guerra Fria,Vida que Segue,107381
107382,af0c8e0c,Longpigs,The Sun is Often Out,rock,Rock,,2002,Lost Myself,She Said,Far,On and On,107382
107383,af0c920d,Hunters & Collectors,Demon Flower,rock,,,,Easy,Panic In The Shade,Back In The Hole,The One & Only You,107383
107384,af0c930d,Death Cab For Cutie,We Have The Facts And We're Vo,rock,,,,Title Track,The Employment Pages,For What Reason,"Lowell, MA",107384
107385,af0c980e,GUZ,We do wie du,rock,,,,Koresh teed,rollin & tumblin,parisienne people,chain gang,107385
107386,af0cba0d,Orgy,Vapor Transmission,rock,Rock,2000 YEAR: 2000 ID3G:  17,2000,Vapor Transmission (Intro),Suckerface,The Odyssey,Opticon,107386
107387,af0cbc0c,Nektar,The Dream Nebula (disc 2),rock,Rock,,1997,Cast Your Fate,King Of Twilight,Remember The Future (part 1),Oop's (Unidentified Flying Abstract),107387
107388,af0ccd0f,Reel Big Fish,Cheer Up! (advance),rock,,Reel Big Fish - Cheer Up (advance copy),,Valerie,Ban the Tube Top,What are Friends For?,Cheer Up!,107388
107389,af0cdb0d,Melon,Shinjuku Bladerunner,rock,Pop,YEAR: 1997 ID3G:  13,1997,Honey Dew,P.J.,Eddie Spachetti,I Will Call You,107389
107390,af0cfa0e,Zaw Winn Htut,Shin Than Chinn 2,rock,Rock,,1997,Lu Nge Layy Ta Yout A Kyaung,Sate Dut Ma Kya Ne.,A Yet Cho A Chit Kharr,A Yay Tway Pyaw Kon Pyi,107390
107391,af0d040e,The Underdog Project,It doesn't matter,rock,R&B,YEAR: 2000 ID3G: 14,2000,Summer Jam,Vibin',Saturday,I can't handle it,107391
107393,af0d170c,La Perla,Private Show,rock,Instrumental,YEAR: 2002,2002,Creation,Languid vinyl,Adore you,A travers,107393
107394,af0d170d,Stardog,Stardog,rock,,,,For what it''s worth,Go west Bobby Joe,Just a dream,It doesn't matter,107394
107395,af0d250e,Yellow Magic Orchestra,Over Seas Collection,rock,Pop,,1995,Computer Games (Theme From The Invaders) / Firecracker,Yellow Magic (Tong Poo),Cosmic Surfin',Mad Pierot,107395
107397,af0d3c0c,Michael Angelo,Tradition,rock,rock,,2000,China,The Finish Line,Prog,I Can't Take It No More,107397
107398,af0d3d0e,VariousMorning Becomes Eclectic,Rare On Air - Volume 2: KCRW / Live Sessions From KCRW's Morning Becomes Eclectic,rock,Mammoth Records,MR0107-2,1995,Cibo Matto / Sugar Water,Bettie Serveert / Palomine,Tanya Donelly / Sweet Ride,Vic Chesnutt / Everybody Can Change,107398
107399,af0d4c0e,World Of Leather,St. Marks Place,rock,Psychedelic,,1994,Kensington Parts 1 & 2,The Night Goes Down,Baby Yamamoto,Come Back As Kiki,107399
107400,af0d4f0d,Oddzial Zamkniety,Gold,rock,Rock,,,Ten wasz swiat,Party,Obudz Sie,Twoj kazdy krok,107400
107401,af0d560e,The Darkness,Permission To Land + Bonus Live Tracks,rock,Rock,YEAR: 2003 ID3G: 17,2003,Black Shuck,Get Your Hands Off My Woman,Growing On Me,I Believe in a Thing Called Love,107401
107402,af0d5e0a,Krel,Ad Astra,rock,Psychedelic Rock,,1997,The Hour Of The Gate / Towers,Sight Land,Time / The End Of Time,Transmission / Nomad,107402
107403,af0d620f,Various Artists,Light of Day - A Tribute to Bruce Springsteen (Disc 1),rock,Classic Rock,submited by Francesco Magni YEAR: 2003,2003,Elliot Murphy - Better Days,Dion - Book Of Dreams,Lucky 7 - Valentine's Day,Dan Ber - Thunder Road,107403
107404,af0d680c,U2,Zoo TV Tour - Disc 1,rock,,,,Zoo Station,The Fly,Even Better Than The Real Thing,Mysterious Ways,107404
107405,af0d720c,Various,Freestyle - Best of the Best,rock,Freestyle,,,DJ Bobo - Celebrate,Beatproduction - Shake your Body,Tony Garcia - Love can't wait,Bodybase feat. A. Thomson - Crying in the Dark,107405
